dataset_id,stage,asset_class,instrument,frequency,source,path,format,file_count,total_bytes,row_count,start_date,end_date,columns,canonical_role,quality_status,overlap_key,overlaps_with,notes
raw_dhan_finnifty_week_expiry_code_1_put_atmm2,raw,index_options,FINNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/finnifty/week/expiry_code_1/put/ATMm2,json,61,80000082,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|FINNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMm2; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_finnifty_week_expiry_code_1_put_atmm3,raw,index_options,FINNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/finnifty/week/expiry_code_1/put/ATMm3,json,61,79726053,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|FINNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMm3; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_finnifty_week_expiry_code_1_put_atmm4,raw,index_options,FINNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/finnifty/week/expiry_code_1/put/ATMm4,json,61,79954990,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|FINNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMm4; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_finnifty_week_expiry_code_1_put_atmm5,raw,index_options,FINNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/finnifty/week/expiry_code_1/put/ATMm5,json,61,80155330,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|FINNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMm5; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_finnifty_week_expiry_code_1_put_atmm6,raw,index_options,FINNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/finnifty/week/expiry_code_1/put/ATMm6,json,61,79224534,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|FINNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMm6; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_finnifty_week_expiry_code_1_put_atmm7,raw,index_options,FINNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/finnifty/week/expiry_code_1/put/ATMm7,json,61,79184981,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|FINNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMm7; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_finnifty_week_expiry_code_1_put_atmm8,raw,index_options,FINNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/finnifty/week/expiry_code_1/put/ATMm8,json,61,78711487,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|FINNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMm8; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_finnifty_week_expiry_code_1_put_atmm9,raw,index_options,FINNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/finnifty/week/expiry_code_1/put/ATMm9,json,61,78068096,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|FINNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMm9; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_finnifty_week_expiry_code_1_put_atmp1,raw,index_options,FINNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/finnifty/week/expiry_code_1/put/ATMp1,json,61,77722934,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|FINNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMp1; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_finnifty_week_expiry_code_1_put_atmp10,raw,index_options,FINNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/finnifty/week/expiry_code_1/put/ATMp10,json,61,56323458,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|FINNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMp10; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_finnifty_week_expiry_code_1_put_atmp2,raw,index_options,FINNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/finnifty/week/expiry_code_1/put/ATMp2,json,61,75269794,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|FINNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMp2; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_finnifty_week_expiry_code_1_put_atmp3,raw,index_options,FINNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/finnifty/week/expiry_code_1/put/ATMp3,json,61,72348762,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|FINNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMp3; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_finnifty_week_expiry_code_1_put_atmp4,raw,index_options,FINNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/finnifty/week/expiry_code_1/put/ATMp4,json,61,70341400,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|FINNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMp4; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_finnifty_week_expiry_code_1_put_atmp5,raw,index_options,FINNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/finnifty/week/expiry_code_1/put/ATMp5,json,61,67998020,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|FINNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMp5; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_finnifty_week_expiry_code_1_put_atmp6,raw,index_options,FINNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/finnifty/week/expiry_code_1/put/ATMp6,json,61,65919292,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|FINNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMp6; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_finnifty_week_expiry_code_1_put_atmp7,raw,index_options,FINNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/finnifty/week/expiry_code_1/put/ATMp7,json,61,63791202,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|FINNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMp7; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_finnifty_week_expiry_code_1_put_atmp8,raw,index_options,FINNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/finnifty/week/expiry_code_1/put/ATMp8,json,61,61131385,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|FINNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMp8; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_finnifty_week_expiry_code_1_put_atmp9,raw,index_options,FINNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/finnifty/week/expiry_code_1/put/ATMp9,json,61,58919598,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|FINNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMp9; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_call_atm,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/call/ATM,json,61,55987772,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/call/ATM; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_call_atmm1,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/call/ATMm1,json,61,53846429,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/call/ATMm1; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_call_atmm10,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/call/ATMm10,json,61,48064748,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/call/ATMm10; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_call_atmm2,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/call/ATMm2,json,61,53317944,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/call/ATMm2; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_call_atmm3,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/call/ATMm3,json,61,53157460,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/call/ATMm3; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_call_atmm4,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/call/ATMm4,json,61,52745360,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/call/ATMm4; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_call_atmm5,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/call/ATMm5,json,61,52148017,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/call/ATMm5; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_call_atmm6,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/call/ATMm6,json,61,50986389,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/call/ATMm6; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_call_atmm7,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/call/ATMm7,json,61,49941835,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/call/ATMm7; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_call_atmm8,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/call/ATMm8,json,61,49396608,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/call/ATMm8; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_call_atmm9,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/call/ATMm9,json,61,48798187,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/call/ATMm9; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_call_atmp1,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/call/ATMp1,json,61,53885299,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/call/ATMp1; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_call_atmp10,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/call/ATMp10,json,61,51430021,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/call/ATMp10; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_call_atmp2,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/call/ATMp2,json,61,53583029,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/call/ATMp2; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_call_atmp3,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/call/ATMp3,json,61,53359035,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/call/ATMp3; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_call_atmp4,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/call/ATMp4,json,61,53235649,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/call/ATMp4; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_call_atmp5,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/call/ATMp5,json,61,52969731,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/call/ATMp5; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_call_atmp6,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/call/ATMp6,json,61,52567067,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/call/ATMp6; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_call_atmp7,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/call/ATMp7,json,61,52137539,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/call/ATMp7; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_call_atmp8,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/call/ATMp8,json,61,51946493,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/call/ATMp8; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_call_atmp9,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/call/ATMp9,json,61,51695336,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/call/ATMp9; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_put_atm,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/put/ATM,json,61,54830934,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATM; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_put_atmm1,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/put/ATMm1,json,61,53848232,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMm1; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_put_atmm10,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/put/ATMm10,json,61,51337680,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMm10; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_put_atmm2,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/put/ATMm2,json,61,53349923,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMm2; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_put_atmm3,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/put/ATMm3,json,61,53312928,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMm3; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_put_atmm4,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/put/ATMm4,json,61,53005325,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMm4; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_put_atmm5,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/put/ATMm5,json,61,52716027,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMm5; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_put_atmm6,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/put/ATMm6,json,61,52417025,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMm6; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_put_atmm7,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/put/ATMm7,json,61,52080681,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMm7; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_put_atmm8,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/put/ATMm8,json,61,51735279,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMm8; contains OHLCV/OI/IV/spot when API returned data.
raw_dhan_midcpnifty_week_expiry_code_1_put_atmm9,raw,index_options,MIDCPNIFTY,1min,dhan_rollingoption,data/raw/options/dhan/midcpnifty/week/expiry_code_1/put/ATMm9,json,61,51392870,,2021-05-01,2026-04-30,,options_cross_check_source,raw_vendor_response_missing_bid_ask,index_options|MIDCPNIFTY|1min|option_ohlcv,,week/expiry_code_1/put/ATMm9; contains OHLCV/OI/IV/spot when API returned data.
