file,schema,nifty_option_rows,no_trade_rows,active_rows,true_bad_ohlc,duplicates,error
20200116.csv,legacy,3174,2795,379,0,0,
20200117.csv,legacy,3154,2827,327,0,0,
20200120.csv,legacy,3154,2804,350,0,0,
20200121.csv,legacy,3160,2803,357,0,0,
20200122.csv,legacy,3164,2812,352,0,0,
20200123.csv,legacy,3168,2797,371,0,0,
20200124.csv,legacy,3148,2834,314,0,0,
20200127.csv,legacy,3150,2824,326,0,0,
20200128.csv,legacy,3154,2813,341,0,0,
20200129.csv,legacy,3160,2805,355,0,0,
20200130.csv,legacy,3160,2777,383,0,0,
20200131.csv,legacy,3140,2819,321,0,0,
20200203.csv,legacy,3274,2889,385,0,0,
20200204.csv,legacy,3274,2882,392,0,0,
20200205.csv,legacy,3274,2890,384,0,0,
20200206.csv,legacy,3276,2871,405,0,0,
20200207.csv,legacy,3250,2920,330,0,0,
20200210.csv,legacy,3252,2929,323,0,0,
20200211.csv,legacy,3254,2907,347,0,0,
20200212.csv,legacy,3254,2893,361,0,0,
20200213.csv,legacy,3258,2892,366,0,0,
20200214.csv,legacy,3230,2915,315,0,0,
20200217.csv,legacy,3232,2901,331,0,0,
20200218.csv,legacy,3234,2881,353,0,0,
20200219.csv,legacy,3238,2882,356,0,0,
20200220.csv,legacy,3238,2872,366,0,0,
20200224.csv,legacy,3210,2856,354,0,0,
20200225.csv,legacy,3232,2860,372,0,0,
20200226.csv,legacy,3238,2828,410,0,0,
20200227.csv,legacy,3250,2807,443,0,0,
20200228.csv,legacy,3230,2861,369,0,0,
20200302.csv,legacy,3408,2984,424,0,0,
20200303.csv,legacy,3430,3003,427,0,0,
20200304.csv,legacy,3430,2969,461,0,0,
20200305.csv,legacy,3430,2963,467,0,0,
20200306.csv,legacy,3382,2974,408,0,0,
20200309.csv,legacy,3446,2951,495,0,0,
20200311.csv,legacy,3682,3136,546,0,0,
20200312.csv,legacy,3682,3079,603,0,0,
20200313.csv,legacy,3986,3439,547,0,0,
20200316.csv,legacy,4000,3450,550,0,0,
20200317.csv,legacy,4214,3557,657,0,0,
20200318.csv,legacy,4342,3664,678,0,0,
20200319.csv,legacy,4612,3896,716,0,0,
20200320.csv,legacy,4556,3974,582,0,0,
20200323.csv,legacy,4576,4005,571,0,0,
20200324.csv,legacy,4950,4350,600,0,0,
20200325.csv,legacy,4950,4354,596,0,0,
20200326.csv,legacy,4950,4315,635,0,0,
20200327.csv,legacy,4780,4300,480,0,0,
20200330.csv,legacy,4782,4262,520,0,0,
20200331.csv,legacy,4794,4279,515,0,0,
20200401.csv,legacy,4794,4216,578,0,0,
20200403.csv,legacy,4610,4103,507,0,0,
20200407.csv,legacy,4622,4037,585,0,0,
20200408.csv,legacy,4650,4062,588,0,0,
20200409.csv,legacy,4650,4082,568,0,0,
20200413.csv,legacy,4502,4019,483,0,0,
20200415.csv,legacy,4506,3960,546,0,0,
20200416.csv,legacy,4508,3955,553,0,0,
20200417.csv,legacy,4326,3862,464,0,0,
20200420.csv,legacy,4362,3877,485,0,0,
20200421.csv,legacy,4362,3856,506,0,0,
20200422.csv,legacy,4362,3813,549,0,0,
20200423.csv,legacy,4362,3837,525,0,0,
20200424.csv,legacy,4190,3761,429,0,0,
20200427.csv,legacy,4196,3741,455,0,0,
20200428.csv,legacy,4196,3698,498,0,0,
20200429.csv,legacy,4220,3694,526,0,0,
20200430.csv,legacy,4258,3671,587,0,0,
20200504.csv,legacy,4146,3709,437,0,0,
20200505.csv,legacy,4168,3704,464,0,0,
20200506.csv,legacy,4172,3693,479,0,0,
20200507.csv,legacy,4172,3665,507,0,0,
20200508.csv,legacy,4026,3611,415,0,0,
20200511.csv,legacy,4028,3590,438,0,0,
20200512.csv,legacy,4028,3565,463,0,0,
20200513.csv,legacy,4028,3543,485,0,0,
20200514.csv,legacy,4034,3538,496,0,0,
20200515.csv,legacy,3944,3513,431,0,0,
20200518.csv,legacy,3944,3477,467,0,0,
20200519.csv,legacy,4014,3546,468,0,0,
20200520.csv,legacy,4014,3530,484,0,0,
20200521.csv,legacy,4014,3534,480,0,0,
20200522.csv,legacy,3924,3541,383,0,0,
20200526.csv,legacy,3926,3479,447,0,0,
20200527.csv,legacy,3926,3435,491,0,0,
20200528.csv,legacy,3940,3421,519,0,0,
20200529.csv,legacy,3798,3387,411,0,0,
20200601.csv,legacy,3814,3321,493,0,0,
20200602.csv,legacy,3854,3361,493,0,0,
20200603.csv,legacy,3912,3370,542,0,0,
20200604.csv,legacy,3934,3390,544,0,0,
20200605.csv,legacy,3856,3403,453,0,0,
20200608.csv,legacy,3894,3415,479,0,0,
20200609.csv,legacy,3896,3400,496,0,0,
20200610.csv,legacy,3896,3411,485,0,0,
20200611.csv,legacy,3896,3378,518,0,0,
20200612.csv,legacy,3848,3388,460,0,0,
20200615.csv,legacy,3850,3382,468,0,0,
20200616.csv,legacy,3858,3372,486,0,0,
20200617.csv,legacy,3858,3377,481,0,0,
20200618.csv,legacy,3858,3333,525,0,0,
20200619.csv,legacy,3810,3349,461,0,0,
20200622.csv,legacy,3852,3360,492,0,0,
20200623.csv,legacy,3872,3352,520,0,0,
20200624.csv,legacy,3934,3385,549,0,0,
20200625.csv,legacy,3934,3361,573,0,0,
20200626.csv,legacy,2221,1758,463,0,0,
20200629.csv,legacy,2223,1737,486,0,0,
20200630.csv,legacy,2223,1765,458,0,0,
20200701.csv,legacy,2223,1744,479,0,0,
20200702.csv,legacy,2225,1713,512,0,0,
20200703.csv,legacy,2193,1742,451,0,0,
20200706.csv,legacy,2211,1723,488,0,0,
20200707.csv,legacy,2285,1789,496,0,0,
20200708.csv,legacy,2303,1781,522,0,0,
20200709.csv,legacy,2303,1777,526,0,0,
20200710.csv,legacy,2223,1770,453,0,0,
20200713.csv,legacy,2225,1753,472,0,0,
20200714.csv,legacy,2225,1737,488,0,0,
20200715.csv,legacy,2231,1743,488,0,0,
20200716.csv,legacy,2231,1729,502,0,0,
20200717.csv,legacy,2151,1714,437,0,0,
20200720.csv,legacy,2191,1699,492,0,0,
20200721.csv,legacy,2229,1719,510,0,0,
20200722.csv,legacy,2287,1764,523,0,0,
20200723.csv,legacy,2287,1749,538,0,0,
20200724.csv,legacy,2219,1707,512,0,0,
20200727.csv,legacy,2219,1747,472,0,0,
20200728.csv,legacy,2221,1718,503,0,0,
20200729.csv,legacy,2279,1753,526,0,0,
20200730.csv,legacy,2279,1713,566,0,0,
20200731.csv,legacy,2181,1746,435,0,0,
20200803.csv,legacy,2185,1727,458,0,0,
20200804.csv,legacy,2197,1723,474,0,0,
20200805.csv,legacy,2197,1703,494,0,0,
20200806.csv,legacy,2197,1683,514,0,0,
20200807.csv,legacy,2141,1719,422,0,0,
20200810.csv,legacy,2141,1666,475,0,0,
20200811.csv,legacy,2145,1673,472,0,0,
20200812.csv,legacy,2149,1691,458,0,0,
20200813.csv,legacy,2149,1641,508,0,0,
20200814.csv,legacy,2089,1643,446,0,0,
20200817.csv,legacy,2093,1673,420,0,0,
20200818.csv,legacy,2093,1636,457,0,0,
20200819.csv,legacy,2131,1663,468,0,0,
20200820.csv,legacy,2131,1647,484,0,0,
20200821.csv,legacy,2079,1654,425,0,0,
20200824.csv,legacy,2081,1642,439,0,0,
20200825.csv,legacy,2103,1659,444,0,0,
20200826.csv,legacy,2103,1648,455,0,0,
20200827.csv,legacy,2141,1628,513,0,0,
20200828.csv,legacy,2059,1643,416,0,0,
20200831.csv,legacy,2097,1629,468,0,0,
20200901.csv,legacy,2103,1637,466,0,0,
20200902.csv,legacy,2103,1648,455,0,0,
20200903.csv,legacy,2103,1630,473,0,0,
20200904.csv,legacy,2059,1615,444,0,0,
20200907.csv,legacy,2069,1598,471,0,0,
20200908.csv,legacy,2069,1615,454,0,0,
20200909.csv,legacy,2073,1600,473,0,0,
20200910.csv,legacy,2073,1568,505,0,0,
20200911.csv,legacy,2031,1613,418,0,0,
20200914.csv,legacy,2031,1573,458,0,0,
20200915.csv,legacy,2031,1591,440,0,0,
20200916.csv,legacy,2033,1570,463,0,0,
20200917.csv,legacy,2039,1574,465,0,0,
20200918.csv,legacy,2003,1579,424,0,0,
20200921.csv,legacy,2003,1549,454,0,0,
20200922.csv,legacy,2027,1539,488,0,0,
20200923.csv,legacy,2051,1513,538,0,0,
20200924.csv,legacy,2051,1457,594,0,0,
20200925.csv,legacy,1966,1501,465,0,0,
20200928.csv,legacy,1973,1505,468,0,0,
20200929.csv,legacy,1980,1516,464,0,0,
20200930.csv,legacy,1980,1504,476,0,0,
20201001.csv,legacy,1980,1463,517,0,0,
20201005.csv,legacy,1954,1505,449,0,0,
20201006.csv,legacy,1960,1495,465,0,0,
20201007.csv,legacy,1982,1492,490,0,0,
20201008.csv,legacy,2022,1478,544,0,0,
20201009.csv,legacy,2041,1572,469,0,0,
20201012.csv,legacy,2061,1570,491,0,0,
20201013.csv,legacy,2081,1598,483,0,0,
20201014.csv,legacy,2081,1565,516,0,0,
20201015.csv,legacy,2081,1519,562,0,0,
20201016.csv,legacy,2041,1588,453,0,0,
20201019.csv,legacy,2043,1596,447,0,0,
20201020.csv,legacy,2047,1589,458,0,0,
20201021.csv,legacy,2049,1553,496,0,0,
20201022.csv,legacy,2051,1544,507,0,0,
20201023.csv,legacy,2005,1580,425,0,0,
20201026.csv,legacy,2007,1540,467,0,0,
20201027.csv,legacy,2013,1529,484,0,0,
20201028.csv,legacy,2013,1493,520,0,0,
20201029.csv,legacy,2013,1479,534,0,0,
20201030.csv,legacy,1975,1523,452,0,0,
20201102.csv,legacy,1975,1474,501,0,0,
20201103.csv,legacy,1975,1495,480,0,0,
20201104.csv,legacy,1981,1451,530,0,0,
20201105.csv,legacy,1985,1451,534,0,0,
20201106.csv,legacy,1993,1521,472,0,0,
20201109.csv,legacy,2075,1586,489,0,0,
20201110.csv,legacy,2155,1622,533,0,0,
20201111.csv,legacy,2233,1666,567,0,0,
20201112.csv,legacy,2273,1714,559,0,0,
20201113.csv,legacy,2195,1752,443,0,0,
20201117.csv,legacy,2239,1749,490,0,0,
20201118.csv,legacy,2259,1756,503,0,0,
20201119.csv,legacy,2299,1743,556,0,0,
20201120.csv,legacy,2213,1757,456,0,0,
20201123.csv,legacy,2217,1733,484,0,0,
20201124.csv,legacy,2221,1669,552,0,0,
20201125.csv,legacy,2259,1660,599,0,0,
20201126.csv,legacy,2259,1611,648,0,0,
20201127.csv,legacy,2169,1670,499,0,0,
20201201.csv,legacy,2171,1670,501,0,0,
20201202.csv,legacy,2193,1655,538,0,0,
20201203.csv,legacy,2193,1622,571,0,0,
20201204.csv,legacy,2143,1663,480,0,0,
20201207.csv,legacy,2204,1679,525,0,0,
20201208.csv,legacy,2244,1686,558,0,0,
20201209.csv,legacy,2264,1699,565,0,0,
20201210.csv,legacy,2324,1703,621,0,0,
20201211.csv,legacy,2248,1716,532,0,0,
20201214.csv,legacy,2248,1706,542,0,0,
20201215.csv,legacy,2250,1702,548,0,0,
20201216.csv,legacy,2250,1655,595,0,0,
20201217.csv,legacy,2310,1660,650,0,0,
20201218.csv,legacy,2246,1725,521,0,0,
20201221.csv,legacy,2268,1656,612,0,0,
20201222.csv,legacy,2290,1672,618,0,0,
20201223.csv,legacy,2290,1691,599,0,0,
20201224.csv,legacy,2290,1646,644,0,0,
20201228.csv,legacy,2206,1643,563,0,0,
20201229.csv,legacy,2246,1645,601,0,0,
20201230.csv,legacy,2286,1664,622,0,0,
20201231.csv,legacy,2306,1593,713,0,0,
20210101.csv,legacy,2055,1552,503,0,0,
20210104.csv,legacy,2055,1466,589,0,0,
20210105.csv,legacy,2115,1546,569,0,0,
20210106.csv,legacy,2135,1528,607,0,0,
20210107.csv,legacy,2135,1499,636,0,0,
20210108.csv,legacy,2051,1501,550,0,0,
20210111.csv,legacy,2135,1563,572,0,0,
20210112.csv,legacy,2193,1610,583,0,0,
20210113.csv,legacy,2213,1585,628,0,0,
20210114.csv,legacy,2213,1567,646,0,0,
20210115.csv,legacy,2157,1611,546,0,0,
20210118.csv,legacy,2163,1585,578,0,0,
20210119.csv,legacy,2169,1587,582,0,0,
20210120.csv,legacy,2169,1562,607,0,0,
20210121.csv,legacy,2189,1525,664,0,0,
20210122.csv,legacy,2113,1557,556,0,0,
20210125.csv,legacy,2123,1535,588,0,0,
20210127.csv,legacy,2129,1499,630,0,0,
20210128.csv,legacy,2163,1451,712,0,0,
20210129.csv,legacy,2067,1429,638,0,0,
20210201.csv,legacy,2112,1452,660,0,0,
20210202.csv,legacy,2132,1470,662,0,0,
20210203.csv,legacy,2148,1484,664,0,0,
20210204.csv,legacy,2230,1559,671,0,0,
20210205.csv,legacy,2200,1626,574,0,0,
20210208.csv,legacy,2200,1603,597,0,0,
20210209.csv,legacy,2278,1640,638,0,0,
20210210.csv,legacy,2278,1634,644,0,0,
20210211.csv,legacy,2278,1621,657,0,0,
20210212.csv,legacy,2226,1684,542,0,0,
20210215.csv,legacy,2226,1658,568,0,0,
20210216.csv,legacy,2308,1704,604,0,0,
20210217.csv,legacy,2308,1689,619,0,0,
20210218.csv,legacy,2308,1656,652,0,0,
20210219.csv,legacy,2232,1687,545,0,0,
20210222.csv,legacy,2240,1648,592,0,0,
20210223.csv,legacy,2272,1634,638,0,0,
20210224.csv,legacy,2272,1656,616,0,0,
20210225.csv,legacy,2272,1594,678,0,0,
20210226.csv,legacy,2178,1559,619,0,0,
20210301.csv,legacy,2218,1610,608,0,0,
20210302.csv,legacy,2218,1593,625,0,0,
20210303.csv,legacy,2218,1560,658,0,0,
20210304.csv,legacy,2230,1543,687,0,0,
20210305.csv,legacy,2164,1567,597,0,0,
20210308.csv,legacy,2170,1590,580,0,0,
20210309.csv,legacy,2170,1552,618,0,0,
20210310.csv,legacy,2170,1546,624,0,0,
20210312.csv,legacy,2106,1542,564,0,0,
20210315.csv,legacy,2110,1518,592,0,0,
20210316.csv,legacy,2114,1517,597,0,0,
20210317.csv,legacy,2118,1515,603,0,0,
20210318.csv,legacy,2134,1474,660,0,0,
20210319.csv,legacy,2080,1524,556,0,0,
20210322.csv,legacy,2088,1516,572,0,0,
20210323.csv,legacy,2088,1481,607,0,0,
20210324.csv,legacy,2090,1446,644,0,0,
20210325.csv,legacy,2090,1378,712,0,0,
20210326.csv,legacy,2084,1514,570,0,0,
20210331.csv,legacy,2108,1520,588,0,0,
20210401.csv,legacy,2108,1492,616,0,0,
20210405.csv,legacy,2042,1485,557,0,0,
20210406.csv,legacy,2050,1476,574,0,0,
20210407.csv,legacy,2050,1473,577,0,0,
20210408.csv,legacy,2050,1443,607,0,0,
20210409.csv,legacy,2010,1478,532,0,0,
20210412.csv,legacy,2010,1404,606,0,0,
20210413.csv,legacy,2046,1456,590,0,0,
20210415.csv,legacy,2046,1417,629,0,0,
20210416.csv,legacy,2006,1470,536,0,0,
20210419.csv,legacy,2006,1421,585,0,0,
20210420.csv,legacy,2016,1433,583,0,0,
20210422.csv,legacy,2018,1392,626,0,0,
20210423.csv,legacy,1980,1454,526,0,0,
20210426.csv,legacy,1982,1436,546,0,0,
20210427.csv,legacy,1986,1396,590,0,0,
20210428.csv,legacy,1994,1374,620,0,0,
20210429.csv,legacy,2010,1351,659,0,0,
20210430.csv,legacy,1956,1416,540,0,0,
20210503.csv,legacy,1966,1393,573,0,0,
20210504.csv,legacy,1966,1391,575,0,0,
20210505.csv,legacy,1972,1360,612,0,0,
20210506.csv,legacy,1972,1367,605,0,0,
20210507.csv,legacy,1938,1418,520,0,0,
20210510.csv,legacy,1942,1399,543,0,0,
20210511.csv,legacy,1962,1418,544,0,0,
20210512.csv,legacy,1962,1375,587,0,0,
20210514.csv,legacy,1928,1429,499,0,0,
20210517.csv,legacy,1928,1399,529,0,0,
20210518.csv,legacy,1936,1352,584,0,0,
20210519.csv,legacy,1990,1425,565,0,0,
20210520.csv,legacy,1990,1398,592,0,0,
20210521.csv,legacy,1958,1445,513,0,0,
20210524.csv,legacy,2002,1459,543,0,0,
20210525.csv,legacy,2002,1462,540,0,0,
20210526.csv,legacy,2002,1440,562,0,0,
20210527.csv,legacy,2042,1438,604,0,0,
20210528.csv,legacy,2020,1506,514,0,0,
20210531.csv,legacy,2060,1498,562,0,0,
20210601.csv,legacy,2118,1554,564,0,0,
20210602.csv,legacy,2118,1547,571,0,0,
20210603.csv,legacy,2118,1502,616,0,0,
20210604.csv,legacy,2102,1573,529,0,0,
20210607.csv,legacy,2104,1552,552,0,0,
20210608.csv,legacy,2146,1597,549,0,0,
20210609.csv,legacy,2146,1541,605,0,0,
20210610.csv,legacy,2146,1543,603,0,0,
20210611.csv,legacy,2088,1567,521,0,0,
20210614.csv,legacy,2108,1562,546,0,0,
20210615.csv,legacy,2108,1565,543,0,0,
20210616.csv,legacy,2128,1572,556,0,0,
20210617.csv,legacy,2128,1525,603,0,0,
20210618.csv,legacy,2068,1535,533,0,0,
20210621.csv,legacy,2068,1526,542,0,0,
20210622.csv,legacy,2070,1476,594,0,0,
20210623.csv,legacy,2070,1456,614,0,0,
20210624.csv,legacy,2070,1437,633,0,0,
20210625.csv,legacy,1886,1396,490,0,0,
20210628.csv,legacy,1890,1389,501,0,0,
20210629.csv,legacy,1890,1370,520,0,0,
20210630.csv,legacy,1910,1381,529,0,0,
20210701.csv,legacy,1912,1327,585,0,0,
20210702.csv,legacy,1852,1359,493,0,0,
20210705.csv,legacy,1852,1343,509,0,0,
20210706.csv,legacy,1858,1342,516,0,0,
20210707.csv,legacy,1858,1322,536,0,0,
20210708.csv,legacy,1878,1297,581,0,0,
20210709.csv,legacy,1830,1287,543,0,0,
20210712.csv,legacy,1832,1302,530,0,0,
20210713.csv,legacy,1832,1321,511,0,0,
20210714.csv,legacy,1834,1312,522,0,0,
20210715.csv,legacy,1836,1286,550,0,0,
20210716.csv,legacy,1790,1310,480,0,0,
20210719.csv,legacy,1790,1271,519,0,0,
20210720.csv,legacy,1796,1270,526,0,0,
20210722.csv,legacy,1810,1279,531,0,0,
20210723.csv,legacy,1770,1316,454,0,0,
20210726.csv,legacy,1772,1280,492,0,0,
20210727.csv,legacy,1772,1241,531,0,0,
20210728.csv,legacy,1774,1195,579,0,0,
20210729.csv,legacy,1776,1176,600,0,0,
20210730.csv,legacy,1720,1225,495,0,0,
20210802.csv,legacy,1722,1204,518,0,0,
20210803.csv,legacy,1728,1164,564,0,0,
20210804.csv,legacy,1826,1217,609,0,0,
20210805.csv,legacy,1888,1235,653,0,0,
20210806.csv,legacy,1882,1333,549,0,0,
20210809.csv,legacy,1884,1347,537,0,0,
20210810.csv,legacy,1884,1325,559,0,0,
20210811.csv,legacy,1884,1304,580,0,0,
20210812.csv,legacy,1884,1295,589,0,0,
20210813.csv,legacy,1876,1351,525,0,0,
20210816.csv,legacy,1954,1385,569,0,0,
20210817.csv,legacy,1954,1370,584,0,0,
20210818.csv,legacy,1974,1315,659,0,0,
20210820.csv,legacy,1936,1371,565,0,0,
20210823.csv,legacy,1940,1350,590,0,0,
20210824.csv,legacy,1940,1333,607,0,0,
20210825.csv,legacy,1942,1298,644,0,0,
20210826.csv,legacy,1962,1296,666,0,0,
20210827.csv,legacy,1910,1310,600,0,0,
20210830.csv,legacy,1930,1270,660,0,0,
20210831.csv,legacy,2052,1348,704,0,0,
20210901.csv,legacy,2130,1374,756,0,0,
20210902.csv,legacy,2130,1323,807,0,0,
20210903.csv,legacy,2106,1418,688,0,0,
20210906.csv,legacy,2148,1438,710,0,0,
20210907.csv,legacy,2188,1454,734,0,0,
20210908.csv,legacy,2188,1457,731,0,0,
20210909.csv,legacy,2188,1433,755,0,0,
20210913.csv,legacy,2118,1474,644,0,0,
20210914.csv,legacy,2118,1460,658,0,0,
20210915.csv,legacy,2120,1417,703,0,0,
20210916.csv,legacy,2160,1398,762,0,0,
20210917.csv,legacy,2140,1472,668,0,0,
20210920.csv,legacy,2142,1452,690,0,0,
20210921.csv,legacy,2150,1447,703,0,0,
20210922.csv,legacy,2150,1450,700,0,0,
20210923.csv,legacy,2150,1378,772,0,0,
20210924.csv,legacy,2148,1474,674,0,0,
20210927.csv,legacy,2168,1489,679,0,0,
20210928.csv,legacy,2168,1426,742,0,0,
20210929.csv,legacy,2170,1409,761,0,0,
20210930.csv,legacy,2172,1369,803,0,0,
20211001.csv,legacy,2083,1404,679,0,0,
20211004.csv,legacy,2087,1372,715,0,0,
20211005.csv,legacy,2091,1351,740,0,0,
20211006.csv,legacy,2097,1319,778,0,0,
20211007.csv,legacy,2097,1296,801,0,0,
20211008.csv,legacy,2033,1365,668,0,0,
20211011.csv,legacy,2057,1361,696,0,0,
20211012.csv,legacy,2077,1370,707,0,0,
20211013.csv,legacy,2095,1342,753,0,0,
20211014.csv,legacy,2155,1340,815,0,0,
20211018.csv,legacy,2177,1450,727,0,0,
20211019.csv,legacy,2235,1473,762,0,0,
20211020.csv,legacy,2235,1480,755,0,0,
20211021.csv,legacy,2239,1412,827,0,0,
20211022.csv,legacy,2159,1476,683,0,0,
20211025.csv,legacy,2167,1456,711,0,0,
20211026.csv,legacy,2167,1439,728,0,0,
20211027.csv,legacy,2169,1399,770,0,0,
20211028.csv,legacy,2169,1319,850,0,0,
20211029.csv,legacy,2079,1354,725,0,0,
20211101.csv,legacy,2109,1400,709,0,0,
20211102.csv,legacy,2113,1397,716,0,0,
20211103.csv,legacy,2113,1339,774,0,0,
20211104.csv,legacy,2063,1572,491,0,0,
20211108.csv,legacy,2065,1376,689,0,0,
20211109.csv,legacy,2075,1409,666,0,0,
20211110.csv,legacy,2075,1375,700,0,0,
20211111.csv,legacy,2075,1349,726,0,0,
20211112.csv,legacy,2029,1402,627,0,0,
20211115.csv,legacy,2043,1393,650,0,0,
20211116.csv,legacy,2043,1378,665,0,0,
20211117.csv,legacy,2043,1339,704,0,0,
20211118.csv,legacy,2043,1270,773,0,0,
20211122.csv,legacy,2007,1221,786,0,0,
20211123.csv,legacy,2099,1260,839,0,0,
20211124.csv,legacy,2099,1303,796,0,0,
20211125.csv,legacy,2099,1275,824,0,0,
20211126.csv,legacy,2025,1226,799,0,0,
20211129.csv,legacy,2173,1339,834,0,0,
20211130.csv,legacy,2173,1345,828,0,0,
20211201.csv,legacy,2191,1365,826,0,0,
20211202.csv,legacy,2191,1332,859,0,0,
20211203.csv,legacy,2131,1355,776,0,0,
20211206.csv,legacy,2139,1330,809,0,0,
20211207.csv,legacy,2187,1408,779,0,0,
20211208.csv,legacy,2187,1403,784,0,0,
20211209.csv,legacy,2189,1354,835,0,0,
20211210.csv,legacy,2127,1413,714,0,0,
20211213.csv,legacy,2127,1382,745,0,0,
20211214.csv,legacy,2133,1409,724,0,0,
20211215.csv,legacy,2135,1402,733,0,0,
20211216.csv,legacy,2139,1378,761,0,0,
20211217.csv,legacy,2075,1383,692,0,0,
20211220.csv,legacy,2093,1331,762,0,0,
20211221.csv,legacy,2223,1429,794,0,0,
20211222.csv,legacy,2223,1451,772,0,0,
20211223.csv,legacy,2223,1415,808,0,0,
20211224.csv,legacy,2157,1440,717,0,0,
20211227.csv,legacy,2159,1411,748,0,0,
20211228.csv,legacy,2161,1417,744,0,0,
20211229.csv,legacy,2167,1404,763,0,0,
20211230.csv,legacy,2167,1353,814,0,0,
20211231.csv,legacy,1969,1293,676,0,0,
20220103.csv,legacy,1983,1263,720,0,0,
20220104.csv,legacy,2055,1311,744,0,0,
20220105.csv,legacy,2093,1309,784,0,0,
20220106.csv,legacy,2135,1337,798,0,0,
20220107.csv,legacy,2075,1374,701,0,0,
20220110.csv,legacy,2077,1365,712,0,0,
20220111.csv,legacy,2097,1371,726,0,0,
20220112.csv,legacy,2113,1381,732,0,0,
20220113.csv,legacy,2169,1409,760,0,0,
20220114.csv,legacy,2123,1460,663,0,0,
20220117.csv,legacy,2123,1440,683,0,0,
20220118.csv,legacy,2143,1398,745,0,0,
20220119.csv,legacy,2149,1400,749,0,0,
20220120.csv,legacy,2155,1362,793,0,0,
20220121.csv,legacy,2095,1404,691,0,0,
20220124.csv,legacy,2113,1340,773,0,0,
20220125.csv,legacy,2169,1360,809,0,0,
20220127.csv,legacy,2169,1307,862,0,0,
20220128.csv,legacy,2109,1363,746,0,0,
20220131.csv,legacy,2109,1355,754,0,0,
20220201.csv,legacy,2119,1319,800,0,0,
20220202.csv,legacy,2129,1313,816,0,0,
20220203.csv,legacy,2139,1275,864,0,0,
20220204.csv,legacy,2071,1320,751,0,0,
20220207.csv,legacy,2073,1289,784,0,0,
20220208.csv,legacy,2085,1266,819,0,0,
20220209.csv,legacy,2085,1272,813,0,0,
20220210.csv,legacy,2085,1234,851,0,0,
20220211.csv,legacy,2019,1307,712,0,0,
20220214.csv,legacy,2029,1234,795,0,0,
20220215.csv,legacy,2117,1272,845,0,0,
20220216.csv,legacy,2117,1277,840,0,0,
20220217.csv,legacy,2117,1268,849,0,0,
20220218.csv,legacy,2049,1287,762,0,0,
20220221.csv,legacy,2049,1246,803,0,0,
20220222.csv,legacy,2053,1236,817,0,0,
20220223.csv,legacy,2057,1216,841,0,0,
20220224.csv,legacy,2059,1116,943,0,0,
20220225.csv,legacy,2229,1375,854,0,0,
20220228.csv,legacy,2245,1327,918,0,0,
20220302.csv,legacy,2251,1348,903,0,0,
20220303.csv,legacy,2251,1327,924,0,0,
20220304.csv,legacy,2169,1312,857,0,0,
20220307.csv,legacy,2179,1293,886,0,0,
20220308.csv,legacy,2337,1405,932,0,0,
20220309.csv,legacy,2337,1392,945,0,0,
20220310.csv,legacy,2337,1324,1013,0,0,
20220311.csv,legacy,2243,1366,877,0,0,
20220314.csv,legacy,2247,1368,879,0,0,
20220315.csv,legacy,2265,1357,908,0,0,
20220316.csv,legacy,2265,1364,901,0,0,
20220317.csv,legacy,2283,1310,973,0,0,
20220321.csv,legacy,2221,1415,806,0,0,
20220322.csv,legacy,2229,1350,879,0,0,
20220323.csv,legacy,2229,1339,890,0,0,
20220324.csv,legacy,2229,1332,897,0,0,
20220325.csv,legacy,2151,1337,814,0,0,
20220328.csv,legacy,2153,1304,849,0,0,
20220329.csv,legacy,2153,1301,852,0,0,
20220330.csv,legacy,2169,1314,855,0,0,
20220331.csv,legacy,2205,1322,883,0,0,
20220401.csv,legacy,2105,1314,791,0,0,
20220404.csv,legacy,2153,1296,857,0,0,
20220405.csv,legacy,2307,1391,916,0,0,
20220406.csv,legacy,2307,1380,927,0,0,
20220407.csv,legacy,2307,1355,952,0,0,
20220408.csv,legacy,2219,1354,865,0,0,
20220411.csv,legacy,2225,1358,867,0,0,
20220412.csv,legacy,2225,1343,882,0,0,
20220413.csv,legacy,2229,1298,931,0,0,
20220418.csv,legacy,2143,1316,827,0,0,
20220419.csv,legacy,2183,1298,885,0,0,
20220420.csv,legacy,2219,1300,919,0,0,
20220421.csv,legacy,2219,1328,891,0,0,
20220422.csv,legacy,2131,1345,786,0,0,
20220425.csv,legacy,2141,1272,869,0,0,
20220426.csv,legacy,2149,1278,871,0,0,
20220427.csv,legacy,2149,1271,878,0,0,
20220428.csv,legacy,2149,1207,942,0,0,
20220429.csv,legacy,2061,1237,824,0,0,
20220502.csv,legacy,2067,1188,879,0,0,
20220504.csv,legacy,2069,1144,925,0,0,
20220505.csv,legacy,2143,1236,907,0,0,
20220506.csv,legacy,2055,1221,834,0,0,
20220509.csv,legacy,2159,1241,918,0,0,
20220510.csv,legacy,2195,1350,845,0,0,
20220511.csv,legacy,2213,1317,896,0,0,
20220512.csv,legacy,2249,1298,951,0,0,
20220513.csv,legacy,2285,1428,857,0,0,
20220516.csv,legacy,2285,1433,852,0,0,
20220517.csv,legacy,2287,1408,879,0,0,
20220518.csv,legacy,2303,1378,925,0,0,
20220519.csv,legacy,2303,1355,948,0,0,
20220520.csv,legacy,2213,1365,848,0,0,
20220523.csv,legacy,2231,1376,855,0,0,
